city,crime,value
1816,Valença,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",56
1817,Vila Nova de Cerveira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",64
1818,Braga,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",267
1819,Cabeceiras de Basto,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14
1820,Vila Nova de Famalicão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",236
1821,Maia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",143
1822,Póvoa de Varzim,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",10
1823,Trofa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",49
1824,Ribeira de Pena,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5
1825,Baião,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",21
1826,Paços de Ferreira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",141
1827,Penafiel,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",181
1828,Douro,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",309
1829,São João da Madeira,Crimes de homicídio voluntário consumado,0
1830,Trofa,Crimes de homicídio voluntário consumado,0
1831,Celorico de Basto,Crimes de homicídio voluntário consumado,0
1832,Carrazeda de Ansiães,Crimes de homicídio voluntário consumado,0
1833,Freixo de Espada à Cinta,Crimes de homicídio voluntário consumado,0
1834,Mesão Frio,Crimes de homicídio voluntário consumado,0
1835,Penedono,Crimes de homicídio voluntário consumado,0
1836,Tabuaço,Crimes de homicídio voluntário consumado,0
1837,Terras de Trás-os-Montes,Crimes de homicídio voluntário consumado,0
1838,Miranda do Douro,Crimes de homicídio voluntário consumado,0
1839,Alcobaça,Crimes de homicídio voluntário consumado,0
1840,Cadaval,Crimes de homicídio voluntário consumado,0
1841,Óbidos,Crimes de homicídio voluntário consumado,0
1842,Murtosa,Crimes de homicídio voluntário consumado,0
1843,Figueira da Foz,Crimes de homicídio voluntário consumado,0
1844,Vila Real,Roubo por esticão e na via pública,11
1845,Terras de Trás-os-Montes,Roubo por esticão e na via pública,0
1846,Bragança,Roubo por esticão e na via pública,6
1847,Miranda do Douro,Roubo por esticão e na via pública,0
1848,Cadaval,Roubo por esticão e na via pública,3
1849,Torres Vedras,Roubo por esticão e na via pública,29
1850,Aveiro,Roubo por esticão e na via pública,58
1851,Ílhavo,Roubo por esticão e na via pública,13
1852,Ovar,Roubo por esticão e na via pública,20
1853,Condeixa-a-Nova,Roubo por esticão e na via pública,0
1854,Oliveira do Hospital,Roubo por esticão e na via pública,0
1855,Penela,Roubo por esticão e na via pública,0
1856,Castanheira de Pêra,Roubo por esticão e na via pública,0
1857,Marinha Grande,Roubo por esticão e na via pública,41
1858,Carregal do Sal,Roubo por esticão e na via pública,0
1859,Castro Daire,Roubo por esticão e na via pública,0
1860,Vila Nova de Paiva,Roubo por esticão e na via pública,0
1861,Oleiros,Roubo por esticão e na via pública,0
1862,Mafra,Crimes contra o Estado,32
1863,Alentejo Litoral,Crimes contra o Estado,95
1864,Moura,Crimes contra o Estado,11
1865,Alpiarça,Crimes contra o Estado,10
1866,Alter do Chão,Crimes contra o Estado,0
1867,Campo Maior,Crimes contra o Estado,0
1868,Gavião,Crimes contra o Estado,0
1869,Alentejo Central,Crimes contra o Estado,99
1870,Redondo,Crimes contra o Estado,0
1871,Horta,Crimes contra o Estado,4
1872,Ribeira Grande,Crimes contra o Estado,56
1873,Velas,Crimes contra o Estado,3
1874,Vila Franca do Campo,Crimes contra o Estado,0
1875,Pedrógão Grande,Crimes de homicídio voluntário consumado,0
1876,Tondela,Crimes de homicídio voluntário consumado,0
1877,Beira Baixa,Crimes de homicídio voluntário consumado,0
1878,Entroncamento,Crimes de homicídio voluntário consumado,0
1879,Belmonte,Crimes de homicídio voluntário consumado,0
1880,Trancoso,Crimes de homicídio voluntário consumado,0
1881,Sines,Crimes de homicídio voluntário consumado,0
1882,Entroncamento,Roubo por esticão e na via pública,21
1883,Sertã,Roubo por esticão e na via pública,0
1884,Belmonte,Roubo por esticão e na via pública,0
1885,Fundão,Roubo por esticão e na via pública,7
1886,Santiago do Cacém,Roubo por esticão e na via pública,8
1887,Baixo Alentejo,Roubo por esticão e na via pública,24
1888,Alter do Chão,Roubo por esticão e na via pública,0
1889,Campo Maior,Roubo por esticão e na via pública,0
1890,Castelo de Vide,Roubo por esticão e na via pública,0
1891,Elvas,Roubo por esticão e na via pública,10
1892,Gavião,Roubo por esticão e na via pública,0
1893,Câmara de Lobos,Crimes contra o Estado,41
1894,Ribeira Brava,Crimes contra o Estado,10
1895,Fafe,Crimes contra animais de companhia,16
1896,Mondim de Basto,Crimes contra animais de companhia,0
1897,Castro Marim,Crimes contra animais de companhia,0
1898,Horta,Crimes contra animais de companhia,4
1899,Velas,Crimes contra animais de companhia,5
1900,Machico,Crimes contra animais de companhia,3
1901,Porto Moniz,Crimes contra animais de companhia,0
1902,Ribeira Brava,Crimes contra animais de companhia,7
1903,Alto Minho,Crimes previstos em legislação avulsa,402
1904,Ansião,Crimes contra a integridade física,37
1905,Idanha-a-Nova,Crimes contra a integridade física,39
1906,Médio Tejo,Crimes contra a integridade física,1072
1907,Constância,Crimes contra a integridade física,18
1908,Fundão,Crimes contra a integridade física,181
1910,Oeiras,Crimes contra a integridade física,752
1911,Sintra,Crimes contra a integridade física,2034
1912,Sines,Crimes contra a integridade física,120
1913,Vidigueira,Crimes contra a integridade física,45
1914,Benavente,Crimes contra a integridade física,164
1915,Arronches,Crimes contra a integridade física,18
1916,Campo Maior,Crimes contra a integridade física,84
1917,Vila Nova de Paiva,Furto de veículo e em veículo motorizado,0
1918,Figueira de Castelo Rodrigo,Furto de veículo e em veículo motorizado,4
1919,Fornos de Algodres,Furto de veículo e em veículo motorizado,0
1920,Gouveia,Furto de veículo e em veículo motorizado,9
1921,Manteigas,Furto de veículo e em veículo motorizado,0
1922,Sabugal,Furto de veículo e em veículo motorizado,8
1923,Alcochete,Furto de veículo e em veículo motorizado,54
1924,Amadora,Furto de veículo e em veículo motorizado,465
1925,Alentejo,Furto de veículo e em veículo motorizado,1364
1926,Alvito,Furto de veículo e em veículo motorizado,3
1927,Almeirim,Furto de veículo e em veículo motorizado,69
1928,Azambuja,Furto de veículo e em veículo motorizado,83
1929,Benavente,Furto de veículo e em veículo motorizado,100
1930,Campo Maior,Furto de veículo e em veículo motorizado,9
1931,Terras de Bouro,Crimes previstos em legislação avulsa,8
1932,Vila Verde,Crimes previstos em legislação avulsa,47
1933,Fafe,Crimes previstos em legislação avulsa,69
1934,Vila Nova de Famalicão,Crimes previstos em legislação avulsa,140
1935,Paredes,Crimes previstos em legislação avulsa,125
1936,Chaves,Crimes previstos em legislação avulsa,54
1937,Tâmega e Sousa,Crimes previstos em legislação avulsa,640
1938,Ponta Delgada,Roubo por esticão e na via pública,50
1939,Ribeira Grande,Roubo por esticão e na via pública,17
1940,Santa Cruz da Graciosa,Roubo por esticão e na via pública,0
1941,Machico,Roubo por esticão e na via pública,4
1942,Ponta do Sol,Roubo por esticão e na via pública,0
1943,Alto Minho,Furto de veículo e em veículo motorizado,385
1944,Amares,Furto de veículo e em veículo motorizado,21
1945,Barcelos,Furto de veículo e em veículo motorizado,240
1946,Ave,Furto de veículo e em veículo motorizado,663
1947,Mondim de Basto,Furto de veículo e em veículo motorizado,5
1948,Arganil,Crimes contra animais de companhia,0
1949,Figueira da Foz,Crimes contra animais de companhia,7
1950,Mealhada,Crimes contra animais de companhia,0
1951,Montemor-o-Velho,Crimes contra animais de companhia,3
1952,Tábua,Crimes contra animais de companhia,0
1954,Porto de Mós,Crimes contra animais de companhia,7
1955,Carregal do Sal,Crimes contra animais de companhia,4
1956,Viseu,Crimes contra animais de companhia,11
1957,Belmonte,Crimes contra animais de companhia,3
1958,Guarda,Crimes contra animais de companhia,16
1959,Albergaria-a-Velha,Crimes contra animais de companhia,7
1960,Alentejo Litoral,Crimes contra animais de companhia,25
1961,Mondim de Basto,Crimes contra a integridade física,27
1962,Vieira do Minho,Crimes contra a integridade física,49
1963,Vizela,Crimes contra a integridade física,106
1964,Vale de Cambra,Crimes contra a integridade física,70
1965,Ribeira de Pena,Crimes contra a integridade física,21
1966,Vila Pouca de Aguiar,Crimes contra a integridade física,43
1967,Tâmega e Sousa,Crimes contra a integridade física,1790
1968,Arruda dos Vinhos,Crimes contra a integridade física,59
1969,Cadaval,Crimes contra a integridade física,59
1970,Mesão Frio,Crimes contra a vida em sociedade,41
1971,Tabuaço,Crimes contra a vida em sociedade,7
1972,Estarreja,Crimes contra a vida em sociedade,165
1973,Murtosa,Crimes contra a vida em sociedade,35
1974,Cantanhede,Crimes contra a vida em sociedade,194
1975,Mortágua,Crimes contra a vida em sociedade,28
1976,Pampilhosa da Serra,Crimes contra a vida em sociedade,24
1978,Penafiel,Crimes previstos em legislação avulsa,92
1979,Vila Nova de Foz Côa,Crimes previstos em legislação avulsa,10
1980,Óbidos,Crimes previstos em legislação avulsa,41
1981,Águeda,Crimes previstos em legislação avulsa,95
1982,Condeixa-a-Nova,Crimes previstos em legislação avulsa,4
1983,Gavião,Crimes contra a integridade física,16
1984,Nisa,Crimes contra a integridade física,33
1985,Vila Nova de Foz Côa,Violência doméstica contra cônjuge ou análogos,27
1986,Vila Real,Violência doméstica contra cônjuge ou análogos,116
1987,Alfândega da Fé,Violência doméstica contra cônjuge ou análogos,0
1988,Mogadouro,Violência doméstica contra cônjuge ou análogos,11
1989,Vinhais,Violência doméstica contra cônjuge ou análogos,12
1990,Caldas da Rainha,Violência doméstica contra cônjuge ou análogos,95
1991,Torres Vedras,Violência doméstica contra cônjuge ou análogos,152
1992,Albergaria-a-Velha,Violência doméstica contra cônjuge ou análogos,73
1993,Estarreja,Violência doméstica contra cônjuge ou análogos,109
1994,Góis,Violência doméstica contra cônjuge ou análogos,15
1995,Mortágua,Violência doméstica contra cônjuge ou análogos,18
1996,Soure,Violência doméstica contra cônjuge ou análogos,37
1997,Batalha,Violência doméstica contra cônjuge ou análogos,50
1998,Lagoa,Condução sem habilitação legal,33
1999,Portimão,Condução sem habilitação legal,82
2000,Vila do Bispo,Condução sem habilitação legal,5
2001,Lagoa,Condução sem habilitação legal,33
2002,Santa Cruz das Flores,Condução sem habilitação legal,0
2003,Velas,Condução sem habilitação legal,3
2004,Vila de Rei,Crimes contra a vida em sociedade,13
2005,Vila Viçosa,Crimes contra a integridade física,34
2008,Ponta do Sol,Crimes contra a integridade física,33
2009,Porto Santo,Crimes contra a integridade física,52
2010,São Vicente,Crimes contra a integridade física,20
2011,Vila Nova de Famalicão,Ofensa à integridade física voluntária simples,192
2012,Gondomar,Ofensa à integridade física voluntária simples,269
2013,Maia,Ofensa à integridade física voluntária simples,235
2014,Arraiolos,Furto de veículo e em veículo motorizado,15
2015,Portel,Furto de veículo e em veículo motorizado,11
2016,Algarve,Furto de veículo e em veículo motorizado,1926
2017,Horta,Furto de veículo e em veículo motorizado,12
2018,Povoação,Furto de veículo e em veículo motorizado,3
2019,Vila do Porto,Furto de veículo e em veículo motorizado,4
2020,Cávado,Crimes contra a identidade cultural e integridade pessoal,11
2021,Setúbal,Crimes contra a vida em sociedade,291
2022,Alentejo,Crimes contra a vida em sociedade,3858
2023,Alentejo Litoral,Crimes contra a vida em sociedade,582
2024,Baixo Alentejo,Crimes contra a vida em sociedade,698
2025,Ourique,Crimes contra a vida em sociedade,30
2026,Alpiarça,Crimes contra a vida em sociedade,73
2027,Benavente,Crimes contra a vida em sociedade,200
2028,Golegã,Crimes contra a vida em sociedade,26
2029,Salvaterra de Magos,Crimes contra a vida em sociedade,153
2030,Avis,Crimes contra a vida em sociedade,63
2031,Elvas,Crimes contra a vida em sociedade,140
2032,Arraiolos,Crimes contra a vida em sociedade,26
2033,Mourão,Crimes contra a vida em sociedade,28
2034,Redondo,Crimes contra a vida em sociedade,38
2035,Alijó,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14
2036,Mira,Ofensa à integridade física voluntária simples,30
2037,Pombal,Ofensa à integridade física voluntária simples,56
2038,Aguiar da Beira,Ofensa à integridade física voluntária simples,11
2039,Mira,Crimes contra a identidade cultural e integridade pessoal,0
2040,Penela,Crimes contra a identidade cultural e integridade pessoal,0
2041,Soure,Crimes contra a identidade cultural e integridade pessoal,0
2042,Vila Nova de Poiares,Crimes contra a identidade cultural e integridade pessoal,0
2043,Ansião,Crimes contra a identidade cultural e integridade pessoal,0
2044,Porto,Crimes contra a identidade cultural e integridade pessoal,19
2045,Valongo,Crimes contra a identidade cultural e integridade pessoal,0
2046,Vila Pouca de Aguiar,Crimes contra a identidade cultural e integridade pessoal,0
2047,Sabrosa,Crimes contra a identidade cultural e integridade pessoal,0
2048,Macedo de Cavaleiros,Crimes contra a identidade cultural e integridade pessoal,0
2049,Vimioso,Crimes contra a identidade cultural e integridade pessoal,0
2050,Oeste,Crimes contra a identidade cultural e integridade pessoal,10
2051,Lourinhã,Crimes contra a identidade cultural e integridade pessoal,0
2052,Crato,Crimes previstos em legislação avulsa,0
2067,Algarve,Violência doméstica contra cônjuge ou análogos,1413
2068,Lagos,Violência doméstica contra cônjuge ou análogos,83
2069,Silves,Violência doméstica contra cônjuge ou análogos,119
2070,Vila Real de Santo António,Violência doméstica contra cônjuge ou análogos,32
2072,Madalena,Violência doméstica contra cônjuge ou análogos,12
2073,Ponta Delgada,Violência doméstica contra cônjuge ou análogos,272
2074,Velas,Violência doméstica contra cônjuge ou análogos,17
2075,Vila Franca do Campo,Violência doméstica contra cônjuge ou análogos,17
2076,Funchal,Violência doméstica contra cônjuge ou análogos,439
2077,Machico,Violência doméstica contra cônjuge ou análogos,31
