,city,crime,value,latitude,longitude
3869,Vila do Bispo,Violência doméstica contra cônjuge ou análogos,11,37.08306885,-8.90878487
3870,Calheta,Violência doméstica contra cônjuge ou análogos,10,32.72077179,-17.17760849
3871,Lagoa,Violência doméstica contra cônjuge ou análogos,55,37.13472748,-8.45262527
3872,Ponte de Lima,Crimes contra o património,449,41.76702118,-8.58327866
3873,Barcelos,Crimes contra o património,1131,41.53153992,-8.61895847
3874,Esposende,Crimes contra o património,478,41.53287125,-8.78101349
3875,Ave,Crimes contra o património,3625,53.51245117,13.01904678
3876,Cabeceiras de Basto,Crimes contra o património,123,41.53300095,-8.0170002
3877,Fafe,Crimes contra o património,485,41.44867325,-8.17214012
3878,Câmara de Lobos,Crimes previstos em legislação avulsa,77,32.64857101,-16.97599411
3879,Vila Nova de Cerveira,Condução sem habilitação legal,34,41.94009781,-8.74443722
3880,Esposende,Condução sem habilitação legal,13,41.53287125,-8.78101349
3881,Fafe,Condução sem habilitação legal,19,41.44867325,-8.17214012
3882,Mondim de Basto,Condução sem habilitação legal,0,41.41214752,-7.95291042
3883,Oliveira de Frades,Ofensa à integridade física voluntária simples,21,40.73141479,-8.17673016
3884,Tondela,Ofensa à integridade física voluntária simples,51,40.51641083,-8.08080387
3885,Covilhã,Ofensa à integridade física voluntária simples,128,40.28264999,-7.50326014
3886,Pinhel,Ofensa à integridade física voluntária simples,11,40.77603912,-7.06289673
3887,Seia,Ofensa à integridade física voluntária simples,54,40.42037964,-7.70321274
3888,Trancoso,Ofensa à integridade física voluntária simples,20,-16.59259796,-39.10305023
3889,Cascais,Ofensa à integridade física voluntária simples,443,38.69727707,-9.42175674
3890,Alcácer do Sal,Ofensa à integridade física voluntária simples,43,38.37112427,-8.51945114
3891,Odemira,Ofensa à integridade física voluntária simples,73,37.59702301,-8.64186382
3892,Cuba,Ofensa à integridade física voluntária simples,16,23.013134,-80.83287811
3893,Benavente,Ofensa à integridade física voluntária simples,69,38.97831345,-8.81881618
3894,Chamusca,Ofensa à integridade física voluntária simples,14,39.35948944,-8.4807415
3895,Salvaterra de Magos,Ofensa à integridade física voluntária simples,46,39.02520752,-8.79338455
3896,Crato,Ofensa à integridade física voluntária simples,7,-7.2369113,-39.41492462
3897,Nisa,Ofensa à integridade física voluntária simples,13,39.51950836,-7.65380144
3898,Portalegre,Ofensa à integridade física voluntária simples,52,39.29139709,-7.43234539
3899,Castro Daire,Crimes contra a identidade cultural e integridade pessoal,0,40.89662933,-7.93545294
3900,Penalva do Castelo,Crimes contra a identidade cultural e integridade pessoal,0,40.67428207,-7.69987535
3901,Santa Comba Dão,Crimes contra a identidade cultural e integridade pessoal,0,40.39793777,-8.1303978
3902,Viseu,Crimes contra a identidade cultural e integridade pessoal,3,40.65754318,-7.91427946
3903,Idanha-a-Nova,Crimes contra a identidade cultural e integridade pessoal,0,39.91974258,-7.23673964
3904,Proença-a-Nova,Crimes contra a identidade cultural e integridade pessoal,0,39.74979401,-7.92522621
3905,Sertã,Crimes contra a identidade cultural e integridade pessoal,0,39.80461121,-8.09905434
3906,Covilhã,Crimes contra a identidade cultural e integridade pessoal,0,40.28264999,-7.50326014
3907,Santo Tirso,Crimes contra o património,634,41.34266663,-8.47746563
3908,Vila Nova de Gaia,Crimes contra o património,4413,41.13589478,-8.63318062
3909,Chaves,Crimes contra o património,394,41.74139786,-7.47196817
3910,Valpaços,Crimes contra o património,137,41.60748291,-7.31007481
3911,Vila Pouca de Aguiar,Crimes contra o património,88,41.50065994,-7.64848852
3912,Vimioso,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9,41.58392715,-6.52773142
3913,Arruda dos Vinhos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9,38.98312378,-9.077775
3914,Torres Vedras,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",162,39.08774567,-9.25944805
3915,Albergaria-a-Velha,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",67,40.6938858,-8.48101139
3916,Ílhavo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",148,40.60107803,-8.67039108
3917,Oliveira do Hospital,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",52,40.35971451,-7.86166334
3918,Penela,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,40.03120041,-8.39340115
3919,Batalha,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",66,39.65784454,-8.82426262
3920,Nelas,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",45,40.53001022,-7.85526466
3921,Ferreira do Zêzere,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",43,39.69324875,-8.29031563
3922,Mação,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26,22.13883591,113.57136536
3923,Beiras e Serra da Estrela,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",576,40.14260101,-7.83807898
3924,Seia,Crimes contra a identidade cultural e integridade pessoal,0,40.42037964,-7.70321274
3925,Sesimbra,Crimes contra a identidade cultural e integridade pessoal,0,38.44483948,-9.10201359
3926,Sintra,Crimes contra a identidade cultural e integridade pessoal,16,38.79844284,-9.38821888
3927,Beja,Crimes contra a identidade cultural e integridade pessoal,0,38.01504517,-7.86243963
3928,Castro Verde,Crimes contra a identidade cultural e integridade pessoal,0,37.69762421,-8.08186054
3929,Vidigueira,Crimes contra a identidade cultural e integridade pessoal,0,38.20972061,-7.80120277
3930,Santarém,Violência doméstica contra cônjuge ou análogos,127,39.23618317,-8.68707466
3931,Arronches,Violência doméstica contra cônjuge ou análogos,9,39.12173462,-7.28415585
3932,Campo Maior,Violência doméstica contra cônjuge ou análogos,43,39.01004028,-7.06819487
3933,Fronteira,Violência doméstica contra cônjuge ou análogos,4,39.05626678,-7.64991426
3934,Sousel,Violência doméstica contra cônjuge ou análogos,16,38.95223618,-7.67602539
3935,Borba,Violência doméstica contra cônjuge ou análogos,17,-4.39347792,-59.59477234
3936,Vila Real de Santo António,Crimes contra a vida em sociedade,66,37.19509506,-7.41457987
3937,Lagoa,Crimes contra a vida em sociedade,38,37.13472748,-8.45262527
3938,Machico,Crimes contra a vida em sociedade,49,32.71583557,-16.76662827
3939,Santana,Crimes contra a vida em sociedade,14,32.80401611,-16.88144875
3940,Melgaço,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11,42.11614609,-8.26261616
3941,Arouca,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",48,40.92892456,-8.24363995
3942,Montalegre,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",3,41.82392502,-7.79005909
3943,Figueira da Foz,Ofensa à integridade física voluntária simples,100,40.15078354,-8.85121346
3944,Pampilhosa da Serra,Ofensa à integridade física voluntária simples,5,40.04605865,-7.95147228
3945,Ansião,Ofensa à integridade física voluntária simples,19,39.91284943,-8.43531704
3946,Batalha,Ofensa à integridade física voluntária simples,27,39.65784454,-8.82426262
3947,Figueiró dos Vinhos,Ofensa à integridade física voluntária simples,6,39.90192032,-8.27495766
3948,Porto de Mós,Ofensa à integridade física voluntária simples,34,39.60249329,-8.81852245
3949,Viseu Dão Lafões,Ofensa à integridade física voluntária simples,447,40.65528107,-7.91416979
3950,Peniche,Crimes contra a identidade cultural e integridade pessoal,0,39.35648727,-9.38147259
3951,Aveiro,Crimes contra a identidade cultural e integridade pessoal,5,40.64118576,-8.65361691
3952,Sever do Vouga,Crimes contra a identidade cultural e integridade pessoal,0,40.73306274,-8.36916351
3953,Penacova,Crimes contra a identidade cultural e integridade pessoal,0,40.27059174,-8.28151989
3954,Paredes,Crimes contra a identidade cultural e integridade pessoal,0,41.2071228,-8.33371735
3955,Chaves,Crimes contra a identidade cultural e integridade pessoal,0,41.74139786,-7.47196817
3956,Ribeira de Pena,Crimes contra a identidade cultural e integridade pessoal,0,41.51984787,-7.79359674
3957,Bragança,Crimes contra a identidade cultural e integridade pessoal,0,41.80717468,-6.75919104
3958,Vila Flor,Crimes contra a identidade cultural e integridade pessoal,0,41.306633,-7.1523037
3959,Bombarral,Crimes contra a identidade cultural e integridade pessoal,0,39.26689911,-9.15787125
3960,Castelo de Vide,Crimes previstos em legislação avulsa,0,39.41464996,-7.45658541
3961,Elvas,Crimes previstos em legislação avulsa,76,38.88109589,-7.16383362
3962,Ponte de Sor,Crimes previstos em legislação avulsa,64,39.2478447,-8.00963879
3963,Sousel,Crimes previstos em legislação avulsa,3,38.95223618,-7.67602539
3964,Mora,Crimes previstos em legislação avulsa,0,45.8757782,-93.29205322
3965,Algarve,Crimes previstos em legislação avulsa,1486,37.01443863,-7.93527985
3966,Albufeira,Crimes previstos em legislação avulsa,349,37.08898926,-8.25228214
3967,Alcoutim,Crimes previstos em legislação avulsa,0,37.4710083,-7.47270346
3968,Faro,Crimes previstos em legislação avulsa,194,37.01535797,-7.93511295
3969,Portimão,Crimes previstos em legislação avulsa,151,37.13763428,-8.53439903
3970,Nordeste,Crimes previstos em legislação avulsa,9,37.83214569,-25.14676476
3971,Olhão,Violência doméstica contra cônjuge ou análogos,141,37.02654266,-7.84044933
3972,Portimão,Violência doméstica contra cônjuge ou análogos,131,37.13763428,-8.53439903
3973,Ribeira Grande,Violência doméstica contra cônjuge ou análogos,150,37.82172775,-25.52386856
3974,Câmara de Lobos,Violência doméstica contra cônjuge ou análogos,44,32.64857101,-16.97599411
3975,Caminha,Crimes contra o património,289,41.87393188,-8.84054947
3976,Vila do Porto,Crimes previstos em legislação avulsa,0,36.97193909,-25.09832954
3977,São Vicente,Crimes previstos em legislação avulsa,8,-23.96641731,-46.38613892
3978,Ponte de Lima,Condução sem habilitação legal,14,41.76702118,-8.58327866
3979,Ave,Condução sem habilitação legal,223,53.51245117,13.01904678
3980,Espinho,Condução sem habilitação legal,16,41.0067215,-8.64432716
3981,Paredes,Condução sem habilitação legal,80,41.2071228,-8.33371735
3982,Penalva do Castelo,Ofensa à integridade física voluntária simples,21,40.67428207,-7.69987535
3983,Sátão,Ofensa à integridade física voluntária simples,15,40.74041748,-7.73609543
3984,Constância,Ofensa à integridade física voluntária simples,10,39.47660828,-8.33863926
3985,Entroncamento,Ofensa à integridade física voluntária simples,43,39.46474838,-8.46900463
3986,Tomar,Ofensa à integridade física voluntária simples,85,39.60367584,-8.4128294
3987,Torres Novas,Ofensa à integridade física voluntária simples,58,39.47777939,-8.5408926
3988,Almeida,Ofensa à integridade física voluntária simples,19,40.72629166,-6.90694761
3989,Lisboa,Ofensa à integridade física voluntária simples,1528,38.70700836,-9.1356411
3990,Oeiras,Ofensa à integridade física voluntária simples,250,38.69740677,-9.30830956
3991,Santiago do Cacém,Ofensa à integridade física voluntária simples,59,38.01395798,-8.69761276
3992,Aljustrel,Ofensa à integridade física voluntária simples,23,37.87678146,-8.16631699
3993,Ferreira do Alentejo,Ofensa à integridade física voluntária simples,34,38.05828857,-8.11643314
3994,Ourique,Ofensa à integridade física voluntária simples,12,37.65102005,-8.22396183
3995,Golegã,Ofensa à integridade física voluntária simples,9,39.4026947,-8.48907566
3996,Ponte de Sor,Ofensa à integridade física voluntária simples,49,39.2478447,-8.00963879
3997,Sousel,Ofensa à integridade física voluntária simples,11,38.95223618,-7.67602539
3998,Arraiolos,Ofensa à integridade física voluntária simples,7,38.72258759,-7.98530722
3999,Abrantes,Crimes contra a identidade cultural e integridade pessoal,0,39.46440887,-8.19781876
4000,Alcanena,Crimes contra a identidade cultural e integridade pessoal,0,39.45978165,-8.66714859
4001,Celorico da Beira,Crimes contra a identidade cultural e integridade pessoal,0,40.63592148,-7.39322329
4002,Póvoa de Lanhoso,Crimes contra o património,243,41.57730865,-8.27676392
4003,Vieira do Minho,Crimes contra o património,91,41.63505173,-8.14180374
4004,Oliveira de Azeméis,Crimes contra o património,517,40.83998489,-8.47630596
4005,Santa Maria da Feira,Crimes contra o património,1151,40.9257164,-8.54124737
4006,Vale de Cambra,Crimes contra o património,147,40.84428787,-8.39868259
4007,São João da Pesqueira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5,41.14669418,-7.40741777
4008,Sernancelhe,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5,40.90022278,-7.49428558
4009,Alfândega da Fé,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14,41.34515762,-6.96669292
4010,Bombarral,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",38,39.26689911,-9.15787125
4011,Cadaval,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11,39.24331665,-9.10280609
4012,Peniche,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",51,39.35648727,-9.38147259
4013,Anadia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",131,40.44081116,-8.43506527
4014,Estarreja,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",91,40.75460815,-8.56909752
4015,Ovar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",101,40.85969925,-8.62541866
4016,Vagos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",42,40.55526352,-8.68145752
4017,Coimbra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",296,40.21149063,-8.42920113
4018,Oliveira de Frades,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30,40.73141479,-8.17673016
4019,São Pedro do Sul,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",33,-29.61527252,-54.17903137
4020,Oleiros,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11,39.91891479,-7.914042
4021,Médio Tejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",458,39.59999847,-8.41699982
4022,Vila de Rei,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6,39.6753006,-8.14678764
4023,Monção,Crimes contra as pessoas,71,42.0788269,-8.48013496
4024,Ponte de Lima,Crimes contra as pessoas,285,41.76702118,-8.58327866
4025,Valença,Crimes contra as pessoas,177,42.02396011,-8.63328552
4026,Amares,Crimes contra as pessoas,169,41.63127136,-8.34902859
4027,Guimarães,Crimes contra as pessoas,912,41.44195557,-8.29560661
4028,Vizela,Crimes contra as pessoas,167,41.37521744,-8.30317307
4029,Paredes,Crimes contra as pessoas,566,41.2071228,-8.33371735
4030,Porto,Crimes contra as pessoas,2421,41.15015411,-8.61031818
4031,Amarante,Crimes contra as pessoas,341,41.26974869,-8.07833576
4032,Loures,Crimes contra a identidade cultural e integridade pessoal,14,38.83023834,-9.16708851
4033,Cartaxo,Crimes contra a identidade cultural e integridade pessoal,0,39.16181564,-8.78637505
4034,Chaves,Condução sem habilitação legal,32,41.74139786,-7.47196817
4035,Mirandela,Condução sem habilitação legal,11,41.49011612,-7.1775918
4036,Caldas da Rainha,Condução sem habilitação legal,86,39.40735626,-9.13641644
4037,Aveiro,Condução sem habilitação legal,76,40.64118576,-8.65361691
4038,Ovar,Condução sem habilitação legal,47,40.85969925,-8.62541866
4039,Mortágua,Condução sem habilitação legal,8,40.39504242,-8.23202133
